Date,INTL_BONDS,EU_SMALL_CAP,EURO_STOXX_50,GOLD
2008-10-07,20.346664428710938,15.805597305297852,21.288063049316406,87.2699966430664
2008-10-08,19.544086456298828,15.642901420593262,20.755855560302734,89.41999816894531
2008-10-09,19.591758728027344,14.847968101501465,19.24603271484375,89.9000015258789
2008-10-10,19.071279525756836,14.792181015014648,18.441936492919922,83.22000122070312
2008-10-13,19.079227447509766,16.168201446533203,21.675647735595703,81.98999786376953
2008-10-14,19.500377655029297,15.805597305297852,21.10294532775879,82.19999694824219
2008-10-15,20.052648544311523,15.26635456085205,18.690685272216797,83.30999755859375
2008-10-16,19.559980392456055,15.271000862121582,19.53527069091797,79.29000091552734
2008-10-17,19.9930477142334,14.671314239501953,19.29230499267578,77.20999908447266
2008-10-20,19.9414005279541,14.759638786315918,20.258365631103516,78.5
2008-10-21,19.802343368530273,14.457474708557129,19.01463508605957,76.02999877929688
2008-10-22,19.464614868164062,13.829901695251465,17.3948917388916,71.70999908447266
2008-10-23,19.51628303527832,13.123294830322266,17.741975784301758,70.6500015258789
2008-10-24,19.289798736572266,12.602643966674805,16.752771377563477,72.20999908447266
2008-10-27,19.174575805664062,11.868149757385254,15.94290542602539,72.18000030517578
2008-10-28,19.170602798461914,12.53756332397461,18.089078903198242,73.79000091552734
2008-10-29,19.460641860961914,13.053568840026855,18.297313690185547,74.0
2008-10-30,19.647382736206055,13.574222564697266,18.65019416809082,72.70999908447266
2008-10-31,19.528188705444336,13.527734756469727,19.060924530029297,71.33999633789062
2008-11-03,19.47879409790039,13.681140899658203,18.748531341552734,71.0999984741211
2008-11-04,19.681949615478516,14.322664260864258,20.5476016998291,75.4800033569336
2008-11-05,19.7297420501709,14.234336853027344,19.28073501586914,72.80000305175781
2008-11-06,19.681949615478516,13.430107116699219,18.002290725708008,72.22000122070312
2008-11-07,19.765602111816406,13.55562973022461,19.19974708557129,72.5
2008-11-10,19.709835052490234,13.490548133850098,18.783246994018555,73.58000183105469
2008-11-11,19.522602081298828,13.2627592086792,17.996511459350586,72.05000305175781
2008-11-12,19.51862335205078,12.379507064819336,17.01887321472168,70.0
2008-11-13,19.69788932800293,13.076807975769043,18.742753982543945,72.1500015258789
2008-11-14,19.658056259155273,12.602643966674805,17.533729553222656,73.30000305175781
2008-11-17,19.61821174621582,12.300477027893066,17.128787994384766,72.6500015258789
2008-11-18,19.546520233154297,12.263287544250488,17.21556282043457,72.51000213623047
2008-11-19,19.47879409790039,11.714743614196777,16.041248321533203,72.26000213623047
2008-11-20,19.59829330444336,10.826838493347168,15.24294662475586,73.44999694824219
2008-11-21,19.51862335205078,11.533441543579102,15.966046333312988,78.8499984741211
2008-11-24,19.897045135498047,11.542738914489746,17.418033599853516,80.91000366210938
2008-11-25,20.155975341796875,11.733338356018066,17.776689529418945,80.87000274658203
2008-11-26,20.116146087646484,11.970417976379395,17.817174911499023,80.37999725341797
2008-11-28,20.036474227905273,11.970417976379395,17.71305274963379,80.30999755859375
2008-12-01,20.105148315429688,11.26846694946289,16.116451263427734,75.6500015258789
2008-12-02,20.216947555541992,11.403275489807129,17.21556282043457,76.94999694824219
2008-12-03,20.224946975708008,11.742630004882812,17.377532958984375,76.18000030517578
2008-12-04,20.157060623168945,11.561334609985352,16.943679809570312,75.5
2008-12-05,20.069215774536133,11.672901153564453,17.047809600830078,74.5199966430664
2008-12-08,20.324769973754883,11.88674545288086,18.14113426208496,76.19999694824219
2008-12-09,20.28484344482422,12.086637496948242,18.04857635498047,76.33000183105469
2008-12-10,20.328767776489258,12.435286521911621,18.736963272094727,79.75
2008-12-11,20.688138961791992,12.597994804382324,18.702255249023438,80.6500015258789
2008-12-12,20.67216682434082,12.467829704284668,18.783246994018555,80.80999755859375
2008-12-15,20.983627319335938,12.579395294189453,18.88158416748047,82.5999984741211
2008-12-16,21.638500213623047,13.169785499572754,20.27572250366211,84.45999908447266
2008-12-17,22.1296443939209,13.15119457244873,20.188945770263672,85.43000030517578
2008-12-18,21.92997932434082,13.016378402709961,19.598892211914062,83.87000274658203
2008-12-19,21.69439697265625,12.551506996154785,19.188264846801758,82.62999725341797
2008-12-22,21.742313385009766,13.558959007263184,18.949798583984375,83.45999908447266
2008-12-23,21.73433494567871,12.54788589477539,18.955604553222656,82.62999725341797
2008-12-24,21.742313385009766,12.744913101196289,19.04867172241211,83.45999908447266
2008-12-26,21.722349166870117,12.864166259765625,19.106830596923828,85.5999984741211
2008-12-29,21.87598991394043,12.993793487548828,19.095195770263672,86.3499984741211
2008-12-30,21.92802619934082,12.90046501159668,19.8687801361084,85.9000015258789
2008-12-31,21.767976760864258,13.092310905456543,19.979291915893555,86.5199966430664
2009-01-02,21.587900161743164,13.37749195098877,20.3166446685791,86.2300033569336
2009-01-05,21.327804565429688,13.232303619384766,19.798986434936523,84.4800033569336
2009-01-06,20.927663803100586,13.636740684509277,19.96765899658203,85.12999725341797
2009-01-07,21.243785858154297,13.693777084350586,19.69428253173828,82.75
2009-01-08,21.419828414916992,13.6834077835083,19.892047882080078,84.45999908447266
2009-01-09,21.287792205810547,13.320452690124512,19.002138137817383,83.91999816894531
2009-01-12,21.16773796081543,13.045647621154785,18.571727752685547,80.76000213623047
2009-01-13,20.935657501220703,12.610099792480469,18.222740173339844,80.87999725341797
